0.9,-0.345491502812526,-0.559016994374948,-0.559016994374948,-0.345491502812526,0.345491502812526,0.559016994374948,0.559016994374948,0.345491502812527
NaN,-0.358617371485201,-0.431878794889662,-0.450743238430728,-0.405664946346814,-0.0161114867542181,0.328664271431273,0.632783897485112,0.810432564343415
0.8,-0.559016994374947,-0.904508497187474,-0.904508497187474,-0.559016994374948,0.559016994374947,0.904508497187474,0.904508497187474,0.559016994374948
NaN,-0.583549623795986,-0.632620636415461,-0.613262830980135,-0.507571534791097,0.0807836067438292,0.437544362879222,0.670026189081507,0.786454635871943
0.7,-0.559016994374947,-0.904508497187474,-0.904508497187474,-0.559016994374948,0.559016994374947,0.904508497187474,0.904508497187474,0.559016994374948
NaN,-0.65070830238826,-0.671754807784978,-0.606316648721313,-0.428002504161011,0.203806867879466,0.449315378995692,0.586696983310273,0.650547053132371
0.6,-0.345491502812526,-0.559016994374947,-0.559016994374947,-0.345491502812526,0.345491502812526,0.559016994374947,0.559016994374947,0.345491502812526
NaN,-0.546216694233331,-0.519276303986458,-0.393503902715619,-0.185599909403333,0.207238005751929,0.301992510575793,0.337218683545718,0.332423505690035
0.4,0.345491502812526,0.559016994374948,0.559016994374948,0.345491502812526,-0.345491502812526,-0.559016994374948,-0.559016994374948,-0.345491502812526
NaN,0.328314451728855,0.409145419378408,0.393613709364544,0.289098746309024,-0.0840129386636573,-0.271398704037116,-0.422292269258982,-0.534411146350363
0.3,0.559016994374947,0.904508497187474,0.904508497187474,0.559016994374948,-0.559016994374947,-0.904508497187474,-0.904508497187474,-0.559016994374948
NaN,0.598962958918733,0.619510799997087,0.547908048531944,0.377185291857059,-0.19248154537024,-0.453601190043269,-0.634566519227349,-0.746725407099806
0.2,0.559016994374947,0.904508497187474,0.904508497187474,0.559016994374948,-0.559016994374947,-0.904508497187474,-0.904508497187474,-0.559016994374948
NaN,0.631468942703591,0.619546901041363,0.533895276560963,0.360108778960385,-0.234376809703819,-0.523008284278965,-0.719351572634639,-0.832143046702653
0.1,0.345491502812526,0.559016994374947,0.559016994374947,0.345491502812526,-0.345491502812526,-0.559016994374947,-0.559016994374947,-0.345491502812526
NaN,0.499176530548041,0.467388201143274,0.378722578624877,0.225513837940082,-0.269859517893739,-0.534300787031219,-0.733109243081595,-0.853607011982159
0,0.1,0.2,0.3,0.4,0.6,0.7,0.8,0.9
